org/springframework/data/mongodb/ReactiveMongoDatabaseUtils	doGetSession	(Lorg/springframework/transaction/reactive/TransactionSynchronizationManager;Lorg/springframework/data/mongodb/ReactiveMongoDatabaseFactory;Lorg/springframework/data/mongodb/SessionSynchronization;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/convert/GeoConverters$GeoJsonToDocumentConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/GeoConverters$GeoJsonToDocumentConverter::$values()[Lorg/springframework/data/mongodb/core/convert/GeoConverters$GeoJsonToDocumentConverter;
org/springframework/data/mongodb/core/convert/GeoConverters$PointToDocumentConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/GeoConverters$PointToDocumentConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/GeoConverters$PointToDocumentConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/GeoConverters$PointToDocumentConverter;
org/springframework/data/mongodb/core/convert/GeoConverters$PointToDocumentConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/GeoConverters$PointToDocumentConverter::$values()[Lorg/springframework/data/mongodb/core/convert/GeoConverters$PointToDocumentConverter;
org/springframework/data/mongodb/core/convert/GeoConverters$PolygonToDocumentConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/GeoConverters$PolygonToDocumentConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/GeoConverters$PolygonToDocumentConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/GeoConverters$PolygonToDocumentConverter;
org/springframework/data/mongodb/core/convert/GeoConverters$PolygonToDocumentConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/GeoConverters$PolygonToDocumentConverter::$values()[Lorg/springframework/data/mongodb/core/convert/GeoConverters$PolygonToDocumentConverter;
org/springframework/data/mongodb/core/convert/GeoConverters$SphereToDocumentConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/GeoConverters$SphereToDocumentConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/GeoConverters$SphereToDocumentConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/GeoConverters$SphereToDocumentConverter;
org/springframework/data/mongodb/core/convert/GeoConverters$SphereToDocumentConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/GeoConverters$SphereToDocumentConverter::$values()[Lorg/springframework/data/mongodb/core/convert/GeoConverters$SphereToDocumentConverter;
org/springframework/data/mongodb/core/convert/MappingMongoConverter	isConstructorArgument	(Lorg/springframework/data/mapping/PersistentEntity;)Ljava/util/function/Predicate;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/convert/MappingMongoConverter	isIdentifier	(Lorg/springframework/data/mapping/PersistentEntity;)Ljava/util/function/Predicate;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/convert/MappingMongoConverter	readAssociation	(Lorg/springframework/data/mapping/Association;Lorg/springframework/data/mapping/PersistentPropertyAccessor;Lorg/springframework/data/mongodb/core/convert/DocumentAccessor;Lorg/springframework/data/mongodb/core/convert/DbRefProxyHandler;Lorg/springframework/data/mongodb/core/convert/DbRefResolverCallback;Lorg/springframework/data/mongodb/core/convert/MappingMongoConverter$ConversionContext;Lorg/springframework/data/mapping/model/SpELExpressionEvaluator;)V	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/convert/MappingMongoConverter$AssociationAwareMongoDbPropertyValueProvider	getPropertyValue	(Lorg/springframework/data/mongodb/core/mapping/MongoPersistentProperty;)Ljava/lang/Object;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/convert/MappingMongoConverter$NoOpParameterValueProvider	$values	()[Lorg/springframework/data/mongodb/core/convert/MappingMongoConverter$NoOpParameterValueProvider;	GET_FIELD	org/springframework/data/mongodb/core/convert/MappingMongoConverter$NoOpParameterValueProvider::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MappingMongoConverter$NoOpParameterValueProvider;
org/springframework/data/mongodb/core/convert/MappingMongoConverter$NoOpParameterValueProvider	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MappingMongoConverter$NoOpParameterValueProvider::$values()[Lorg/springframework/data/mongodb/core/convert/MappingMongoConverter$NoOpParameterValueProvider;
org/springframework/data/mongodb/core/convert/MongoConverters$AtomicIntegerToIntegerConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$AtomicIntegerToIntegerConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$AtomicIntegerToIntegerConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$AtomicIntegerToIntegerConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$AtomicIntegerToIntegerConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$AtomicIntegerToIntegerConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$AtomicIntegerToIntegerConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$AtomicLongToLongConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$AtomicLongToLongConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$AtomicLongToLongConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$AtomicLongToLongConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$AtomicLongToLongConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$AtomicLongToLongConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$AtomicLongToLongConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToDecimal128Converter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToDecimal128Converter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToDecimal128Converter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToDecimal128Converter;
org/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToDecimal128Converter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToDecimal128Converter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToDecimal128Converter;
org/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToStringConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToStringConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToStringConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToStringConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToStringConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToStringConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigDecimalToStringConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToObjectIdConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToObjectIdConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToObjectIdConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToObjectIdConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToObjectIdConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToObjectIdConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToObjectIdConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToStringConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToStringConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToStringConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToStringConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToStringConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToStringConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BigIntegerToStringConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BinaryToByteArrayConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BinaryToByteArrayConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$BinaryToByteArrayConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$BinaryToByteArrayConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BinaryToByteArrayConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$BinaryToByteArrayConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BinaryToByteArrayConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BsonTimestampToInstantConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BsonTimestampToInstantConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$BsonTimestampToInstantConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$BsonTimestampToInstantConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$BsonTimestampToInstantConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$BsonTimestampToInstantConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$BsonTimestampToInstantConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$CurrencyToStringConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$CurrencyToStringConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$CurrencyToStringConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$CurrencyToStringConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$CurrencyToStringConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$CurrencyToStringConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$CurrencyToStringConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$Decimal128ToBigDecimalConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$Decimal128ToBigDecimalConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$Decimal128ToBigDecimalConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$Decimal128ToBigDecimalConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$Decimal128ToBigDecimalConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$Decimal128ToBigDecimalConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$Decimal128ToBigDecimalConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$DocumentToNamedMongoScriptConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$DocumentToNamedMongoScriptConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$DocumentToNamedMongoScriptConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$DocumentToNamedMongoScriptConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$DocumentToNamedMongoScriptConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$DocumentToNamedMongoScriptConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$DocumentToNamedMongoScriptConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$DocumentToStringConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$DocumentToStringConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$DocumentToStringConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$DocumentToStringConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$DocumentToStringConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$DocumentToStringConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$DocumentToStringConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$IntegerToAtomicIntegerConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$IntegerToAtomicIntegerConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$IntegerToAtomicIntegerConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$IntegerToAtomicIntegerConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$IntegerToAtomicIntegerConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$IntegerToAtomicIntegerConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$IntegerToAtomicIntegerConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$LongToAtomicLongConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$LongToAtomicLongConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$LongToAtomicLongConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$LongToAtomicLongConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$LongToAtomicLongConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$LongToAtomicLongConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$LongToAtomicLongConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$NamedMongoScriptToDocumentConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$NamedMongoScriptToDocumentConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$NamedMongoScriptToDocumentConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$NamedMongoScriptToDocumentConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$NamedMongoScriptToDocumentConverter	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$NamedMongoScriptToDocumentConverter::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$NamedMongoScriptToDocumentConverter;
org/springframework/data/mongodb/core/convert/MongoConverters$NumberToNumberConverterFactory	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$NumberToNumberConverterFactory;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$NumberToNumberConverterFactory::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$NumberToNumberConverterFactory;
org/springframework/data/mongodb/core/convert/MongoConverters$NumberToNumberConverterFactory	<clinit>	()V	INVOKE_STATIC	org/springframework/data/mongodb/core/convert/MongoConverters$NumberToNumberConverterFactory::$values()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$NumberToNumberConverterFactory;
org/springframework/data/mongodb/core/convert/MongoConverters$ObjectIdToBigIntegerConverter	$values	()[Lorg/springframework/data/mongodb/core/convert/MongoConverters$ObjectIdToBigIntegerConverter;	GET_FIELD	org/springframework/data/mongodb/core/convert/MongoConverters$ObjectIdToBigIntegerConverter::INSTANCE|Lorg/springframework/data/mongodb/core/convert/MongoConverters$ObjectIdToBigIntegerConverter;
